po_id,order_date,department,category,item,supplier,unit_cost,quantity,total_cost,lead_time_days,promised_days,on_time,on_contract
PO-16982,2026-01-14,Cardiology,Lab & Diagnostics,Rapid Flu Test Kits (box 25),OmniHealth Partners,260.36,11,2863.96,9,11,True,True
PO-16983,2026-01-17,Surgery,PPE & Safety,Face Shields (case 96),OmniHealth Partners,98.94,16,1583.04,9,11,True,False
PO-16984,2026-01-21,Surgery,Medical Equipment,Pulse Oximeter Sensors (box 24),Apex Medical Group,305.77,5,1528.85,13,13,True,True
PO-16985,2026-01-06,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,436.95,6,2621.7,8,11,True,True
PO-16986,2026-01-01,Surgery,Surgical Supplies,Surgical Drapes (case 60),Cardinal Supply Co,141.11,15,2116.65,5,9,True,True
PO-16987,2026-01-26,Laboratory,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Regional MedSupply,732.02,5,3660.1,4,6,False,True
PO-16988,2026-01-13,ICU,Surgical Supplies,Sterile Gauze (case 600),OmniHealth Partners,60.21,49,2950.29,6,11,True,True
PO-16989,2026-01-05,ICU,PPE & Safety,Face Shields (case 96),OmniHealth Partners,86.42,7,604.94,9,11,True,True
PO-16990,2026-01-22,Emergency,Medical Equipment,Pulse Oximeter Sensors (box 24),Cardinal Supply Co,326.86,2,653.72,5,9,True,True
PO-16991,2026-01-05,ICU,PPE & Safety,Face Shields (case 96),OmniHealth Partners,85.84,11,944.24,9,11,True,True
PO-16992,2026-01-19,Emergency,PPE & Safety,Isolation Gowns (case 100),Apex Medical Group,96.41,28,2699.48,9,13,False,True
PO-16993,2026-01-24,Surgery,PPE & Safety,Face Shields (case 96),OmniHealth Partners,89.64,9,806.76,10,11,False,True
PO-16994,2026-01-25,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,12.58,315,3962.7,4,9,True,True
PO-16995,2026-01-08,Oncology,Medical Equipment,Ventilator Circuits (case 20),MedLine Direct,287.14,5,1435.7,6,8,True,True
PO-16996,2026-01-16,Cardiology,Pharmaceuticals,Saline IV Bags 1L (case 12),MedLine Direct,88.68,52,4611.36,5,8,True,False
PO-16997,2026-01-14,Laboratory,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,986.13,3,2958.39,7,8,True,True
PO-16998,2026-01-20,ICU,PPE & Safety,Face Shields (case 96),Apex Medical Group,84.95,14,1189.3,13,13,True,True
PO-16999,2026-01-19,Oncology,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,87.4,11,961.4,8,9,True,True
PO-17000,2026-01-17,Laboratory,Surgical Supplies,Suture Kits (box 36),MedLine Direct,209.73,2,419.46,6,8,True,True
PO-17001,2026-01-19,Cardiology,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,206.47,22,4542.34,6,8,True,False
PO-17002,2026-01-19,Emergency,Lab & Diagnostics,Blood Collection Tubes (case 1000),OmniHealth Partners,121.57,23,2796.11,12,11,False,True
PO-17003,2026-01-18,Oncology,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,79.09,76,6010.84,9,11,True,True
PO-17004,2026-01-04,Emergency,Medical Equipment,ECG Electrodes (case 600),OmniHealth Partners,100.95,19,1918.05,4,11,True,False
PO-17005,2026-01-04,Oncology,Lab & Diagnostics,Specimen Containers (case 500),OmniHealth Partners,64.46,14,902.44,8,11,True,True
PO-17006,2026-01-02,ICU,Medical Equipment,Pulse Oximeter Sensors (box 24),OmniHealth Partners,306.51,6,1839.06,9,11,True,True
PO-17007,2026-01-02,ICU,Surgical Supplies,Sterile Gauze (case 600),OmniHealth Partners,62.21,37,2301.77,13,11,False,True
PO-17008,2026-01-19,ICU,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,240.16,3,720.48,14,13,False,True
PO-17009,2026-01-11,Oncology,PPE & Safety,Face Shields (case 96),Apex Medical Group,97.08,10,970.8,10,13,True,False
PO-17010,2026-01-18,Laboratory,PPE & Safety,Face Shields (case 96),Apex Medical Group,84.91,8,679.28,8,13,True,True
PO-17011,2026-01-13,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,684.86,6,4109.16,11,9,False,True
PO-17012,2026-01-04,Emergency,Lab & Diagnostics,Rapid Flu Test Kits (box 25),MedLine Direct,280.64,16,4490.24,6,8,True,True
PO-17013,2026-01-17,Emergency,Lab & Diagnostics,Specimen Containers (case 500),OmniHealth Partners,66.19,17,1125.23,6,11,True,True
PO-17014,2026-01-15,Laboratory,Medical Equipment,Pulse Oximeter Sensors (box 24),Apex Medical Group,294.99,4,1179.96,11,13,True,True
PO-17015,2026-01-23,Laboratory,Medical Equipment,ECG Electrodes (case 600),OmniHealth Partners,86.89,18,1564.02,10,11,False,True
PO-17016,2026-01-21,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,433.76,4,1735.04,5,11,True,True
PO-17017,2026-01-13,General Medicine,Pharmaceuticals,Propofol Vials (box 10),MedLine Direct,265.46,20,5309.2,6,8,True,False
PO-17018,2026-01-17,Emergency,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,374.57,3,1123.71,4,8,True,True
PO-17019,2026-01-03,Laboratory,Surgical Supplies,Sterile Gauze (case 600),Regional MedSupply,68.5,25,1712.5,4,6,True,True
PO-17020,2026-01-16,ICU,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,266.3,4,1065.2,14,13,False,True
PO-17021,2026-01-10,Cardiology,PPE & Safety,Face Shields (case 96),Apex Medical Group,88.28,13,1147.64,7,13,True,True
PO-17022,2026-01-26,Emergency,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,323.14,4,1292.56,7,9,True,False
PO-17023,2026-01-26,Cardiology,Medical Equipment,Pulse Oximeter Sensors (box 24),MedLine Direct,338.12,7,2366.84,8,8,True,False
PO-17024,2026-01-18,Laboratory,PPE & Safety,Face Shields (case 96),MedLine Direct,91.83,6,550.98,8,8,True,True
PO-17025,2026-01-20,Cardiology,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,553.41,5,2767.05,1,6,True,False
PO-17026,2026-01-05,General Medicine,Surgical Supplies,Surgical Drapes (case 60),Regional MedSupply,150.62,15,2259.3,3,6,True,True
PO-17027,2026-01-06,Surgery,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,167.96,26,4366.96,5,6,True,True
PO-17028,2026-01-19,Cardiology,Surgical Supplies,Surgical Drapes (case 60),Apex Medical Group,149.2,5,746.0,8,13,True,False
PO-17029,2026-01-18,Laboratory,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,933.59,2,1867.18,11,13,True,True
PO-17030,2026-01-10,Surgery,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,203.33,15,3049.95,6,8,True,False
PO-17031,2026-01-04,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,MedLine Direct,1045.21,3,3135.63,6,8,True,True
PO-17032,2026-01-22,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,78.38,31,2429.78,10,11,True,True
PO-17033,2026-01-12,Oncology,PPE & Safety,N95 Respirators (case 210),MedLine Direct,154.34,32,4938.88,6,8,True,True
PO-17034,2026-01-04,Laboratory,PPE & Safety,Face Shields (case 96),OmniHealth Partners,88.65,13,1152.45,6,11,True,True
PO-17035,2026-01-11,Cardiology,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,107.18,29,3108.22,7,6,False,True
PO-17036,2026-01-02,ICU,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,81.92,60,4915.2,5,9,True,True
PO-17037,2026-01-25,General Medicine,PPE & Safety,Isolation Gowns (case 100),Apex Medical Group,101.38,37,3751.06,11,13,False,True
PO-17038,2026-01-20,Surgery,PPE & Safety,Face Shields (case 96),MedLine Direct,92.33,11,1015.63,3,8,True,True
PO-17039,2026-01-23,General Medicine,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,110.8,30,3324.0,2,6,True,True
PO-17040,2026-01-06,Emergency,PPE & Safety,Face Shields (case 96),OmniHealth Partners,85.54,9,769.86,11,11,True,True
PO-17041,2026-01-10,ICU,Pharmaceuticals,Heparin Vials (box 25),Regional MedSupply,229.09,24,5498.16,2,6,True,False
PO-17042,2026-01-01,ICU,Lab & Diagnostics,Specimen Containers (case 500),Regional MedSupply,76.2,12,914.4,3,6,True,True
PO-17043,2026-01-12,Laboratory,Surgical Supplies,Sterile Gauze (case 600),MedLine Direct,63.29,22,1392.38,3,8,True,True
PO-17044,2026-01-01,Emergency,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,75.79,64,4850.56,8,11,True,True
PO-17045,2026-01-22,ICU,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,195.28,15,2929.2,6,11,True,True
PO-17046,2026-01-02,ICU,Surgical Supplies,Suture Kits (box 36),Cardinal Supply Co,199.77,4,799.08,5,9,True,True
PO-17047,2026-01-24,General Medicine,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1040.04,3,3120.12,2,6,True,True
PO-17048,2026-01-14,Emergency,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,155.2,14,2172.8,8,11,True,False
PO-17049,2026-01-22,Laboratory,Surgical Supplies,Laparoscopic Trocars (box 6),MedLine Direct,439.61,4,1758.44,6,8,True,True
PO-17050,2026-01-06,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1098.78,4,4395.12,2,6,True,False
PO-17051,2026-01-03,ICU,Medical Equipment,Infusion Pump Sets (case 24),Cardinal Supply Co,369.87,5,1849.35,5,9,True,True
PO-17052,2026-01-14,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,884.25,3,2652.75,6,9,True,True
PO-17053,2026-01-25,Laboratory,Surgical Supplies,Suture Kits (box 36),OmniHealth Partners,187.77,9,1689.93,12,11,False,True
PO-17054,2026-01-20,Oncology,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,58.6,27,1582.2,10,13,False,True
PO-17055,2026-01-03,ICU,Medical Equipment,Pulse Oximeter Sensors (box 24),OmniHealth Partners,343.26,4,1373.04,9,11,True,False
PO-17056,2026-01-11,Laboratory,Medical Equipment,Ventilator Circuits (case 20),Regional MedSupply,296.97,3,890.91,3,6,True,True
PO-17057,2026-01-04,Surgery,Surgical Supplies,Suture Kits (box 36),Regional MedSupply,209.57,14,2933.98,1,6,True,True
PO-17058,2026-01-21,Surgery,Surgical Supplies,Laparoscopic Trocars (box 6),MedLine Direct,427.81,6,2566.86,3,8,True,True
PO-17059,2026-01-25,ICU,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,170.62,24,4094.88,4,6,True,True
PO-17060,2026-01-12,Cardiology,PPE & Safety,Isolation Gowns (case 100),Apex Medical Group,94.63,19,1797.97,10,13,True,True
PO-17061,2026-01-12,Surgery,Surgical Supplies,Surgical Drapes (case 60),Regional MedSupply,156.92,11,1726.12,7,6,False,True
PO-17062,2026-01-03,Surgery,Pharmaceuticals,Propofol Vials (box 10),Cardinal Supply Co,226.88,15,3403.2,5,9,True,True
PO-17063,2026-01-15,Emergency,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,96.59,37,3573.83,11,11,True,True
PO-17064,2026-01-24,Surgery,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,75.86,53,4020.58,7,11,True,True
PO-17065,2026-01-04,Emergency,Lab & Diagnostics,Specimen Containers (case 500),OmniHealth Partners,66.54,10,665.4,6,11,True,True
PO-17066,2026-01-03,ICU,Medical Equipment,Pulse Oximeter Sensors (box 24),Apex Medical Group,300.58,4,1202.32,12,13,True,True
PO-17067,2026-01-26,Laboratory,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,178.31,18,3209.58,7,6,False,False
PO-17068,2026-01-13,General Medicine,Pharmaceuticals,Saline IV Bags 1L (case 12),Cardinal Supply Co,76.65,67,5135.55,2,9,True,True
PO-17069,2026-01-03,Cardiology,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,138.47,14,1938.58,8,11,True,True
PO-17070,2026-01-11,Cardiology,Medical Equipment,Pulse Oximeter Sensors (box 24),Regional MedSupply,333.32,5,1666.6,6,6,True,True
PO-17071,2026-01-25,Surgery,Lab & Diagnostics,Blood Collection Tubes (case 1000),Regional MedSupply,137.24,20,2744.8,2,6,True,True
PO-17072,2026-01-13,ICU,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,926.04,3,2778.12,12,13,False,True
PO-17073,2026-01-16,Laboratory,Medical Equipment,Pulse Oximeter Sensors (box 24),MedLine Direct,349.99,5,1749.95,8,8,True,False
PO-17074,2026-01-05,Emergency,Medical Equipment,Pulse Oximeter Sensors (box 24),OmniHealth Partners,308.28,5,1541.4,7,11,True,True
PO-17075,2026-01-13,General Medicine,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,55.22,27,1490.94,10,13,True,True
PO-17076,2026-01-01,Surgery,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,993.29,4,3973.16,12,13,False,False
PO-17077,2026-01-19,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),OmniHealth Partners,480.8,3,1442.4,10,11,True,False
PO-17078,2026-01-16,General Medicine,Pharmaceuticals,Propofol Vials (box 10),Apex Medical Group,204.93,13,2664.09,9,13,False,True
PO-17079,2026-01-06,ICU,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,152.29,20,3045.8,10,11,True,True
PO-17080,2026-01-13,Oncology,Pharmaceuticals,Saline IV Bags 1L (case 12),OmniHealth Partners,76.56,70,5359.2,5,11,True,True
PO-17081,2026-01-02,ICU,Medical Equipment,Pulse Oximeter Sensors (box 24),OmniHealth Partners,295.53,5,1477.65,9,11,True,True
PO-17082,2026-01-27,Surgery,Medical Equipment,Ventilator Circuits (case 20),Apex Medical Group,254.68,3,764.04,9,13,False,True
PO-17083,2026-01-27,General Medicine,Pharmaceuticals,Heparin Vials (box 25),Cardinal Supply Co,178.39,17,3032.63,7,9,True,True
PO-17084,2026-01-21,Cardiology,Pharmaceuticals,Propofol Vials (box 10),Cardinal Supply Co,218.76,20,4375.2,5,9,True,True
PO-17085,2026-01-06,Emergency,PPE & Safety,N95 Respirators (case 210),MedLine Direct,151.55,34,5152.7,8,8,True,True
PO-17086,2026-01-26,Laboratory,Medical Equipment,ECG Electrodes (case 600),Apex Medical Group,90.63,28,2537.64,12,13,False,True
PO-17087,2026-01-22,General Medicine,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,221.57,10,2215.7,7,11,True,True
PO-17088,2026-01-24,Laboratory,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Cardinal Supply Co,310.8,10,3108.0,6,9,True,False
PO-17089,2026-01-14,ICU,Surgical Supplies,Surgical Drapes (case 60),Cardinal Supply Co,163.57,14,2289.98,7,9,True,False
PO-17090,2026-01-12,ICU,Surgical Supplies,Surgical Drapes (case 60),Regional MedSupply,159.5,14,2233.0,1,6,True,True
PO-17091,2026-01-18,Laboratory,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,106.97,41,4385.77,7,6,False,True
PO-17092,2026-01-03,General Medicine,Lab & Diagnostics,Blood Collection Tubes (case 1000),OmniHealth Partners,116.91,14,1636.74,8,11,True,True
PO-17093,2026-01-10,Emergency,Surgical Supplies,Suture Kits (box 36),Cardinal Supply Co,209.51,13,2723.63,6,9,True,True
PO-17094,2026-01-17,ICU,PPE & Safety,Face Shields (case 96),MedLine Direct,89.03,16,1424.48,5,8,True,True
PO-17095,2026-01-19,Emergency,Medical Equipment,Infusion Pump Sets (case 24),Cardinal Supply Co,360.79,5,1803.95,11,9,False,True
PO-17096,2026-01-03,ICU,PPE & Safety,Nitrile Exam Gloves (box 200),MedLine Direct,12.68,315,3994.2,1,8,True,True
PO-17097,2026-01-21,ICU,PPE & Safety,Isolation Gowns (case 100),OmniHealth Partners,105.34,33,3476.22,11,11,True,True
PO-17098,2026-01-11,General Medicine,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,655.37,6,3932.22,9,11,True,True
PO-17099,2026-01-03,Laboratory,PPE & Safety,N95 Respirators (case 210),MedLine Direct,153.89,24,3693.36,4,8,True,True
PO-17100,2026-01-11,Emergency,Medical Equipment,Ventilator Circuits (case 20),Cardinal Supply Co,264.39,5,1321.95,6,9,True,True
PO-17101,2026-01-03,Emergency,Lab & Diagnostics,Blood Collection Tubes (case 1000),MedLine Direct,141.72,20,2834.4,8,8,True,False
PO-17102,2026-01-17,Emergency,Medical Equipment,ECG Electrodes (case 600),Regional MedSupply,97.76,15,1466.4,7,6,False,True
PO-17103,2026-01-14,Cardiology,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,12.19,295,3596.05,4,9,True,True
PO-17104,2026-01-08,Emergency,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,144.69,19,2749.11,8,11,True,True
PO-17105,2026-01-27,Laboratory,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,88.73,14,1242.22,7,9,True,True
PO-17106,2026-01-04,Laboratory,Surgical Supplies,Suture Kits (box 36),Apex Medical Group,185.32,17,3150.44,9,13,True,True
PO-17107,2026-01-22,Surgery,PPE & Safety,Isolation Gowns (case 100),Cardinal Supply Co,104.55,16,1672.8,5,9,True,True
PO-17108,2026-01-26,Laboratory,Pharmaceuticals,Propofol Vials (box 10),OmniHealth Partners,217.09,20,4341.8,11,11,True,True
PO-17109,2026-01-08,Emergency,Surgical Supplies,Sterile Gauze (case 600),Apex Medical Group,55.96,19,1063.24,10,13,True,True
PO-17110,2026-01-12,Oncology,Lab & Diagnostics,Blood Collection Tubes (case 1000),Cardinal Supply Co,127.74,21,2682.54,7,9,True,True
PO-17111,2026-01-03,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1075.85,4,4303.4,3,6,True,True
PO-17112,2026-01-05,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,682.37,5,3411.85,10,9,False,True
PO-17113,2026-01-24,General Medicine,Medical Equipment,ECG Electrodes (case 600),OmniHealth Partners,88.21,24,2117.04,10,11,True,True
PO-17114,2026-01-09,Oncology,Medical Equipment,Infusion Pump Sets (case 24),Cardinal Supply Co,356.25,10,3562.5,5,9,True,True
PO-17115,2026-01-14,Surgery,Lab & Diagnostics,Reagent Pack - Chemistry,Cardinal Supply Co,946.94,5,4734.7,4,9,True,True
PO-17116,2026-01-14,Laboratory,Medical Equipment,ECG Electrodes (case 600),Apex Medical Group,87.29,12,1047.48,10,13,True,True
PO-17117,2026-01-16,Oncology,PPE & Safety,N95 Respirators (case 210),OmniHealth Partners,145.24,27,3921.48,9,11,True,True
PO-17118,2026-01-07,Surgery,Medical Equipment,Infusion Pump Sets (case 24),Cardinal Supply Co,352.29,7,2466.03,7,9,True,True
PO-17119,2026-01-10,Emergency,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Apex Medical Group,275.08,11,3025.88,10,13,True,True
PO-17120,2026-01-14,Surgery,Pharmaceuticals,Propofol Vials (box 10),Cardinal Supply Co,225.13,10,2251.3,5,9,True,True
PO-17121,2026-01-06,General Medicine,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,666.0,5,3330.0,10,11,True,True
PO-17122,2026-01-06,Surgery,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,62.27,29,1805.83,6,9,True,True
PO-17123,2026-01-06,Surgery,Lab & Diagnostics,Rapid Flu Test Kits (box 25),Apex Medical Group,263.86,9,2374.74,11,13,True,True
PO-17124,2026-01-03,Laboratory,Pharmaceuticals,Heparin Vials (box 25),OmniHealth Partners,174.18,18,3135.24,10,11,False,True
PO-17125,2026-01-19,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),Cardinal Supply Co,12.14,245,2974.3,6,9,True,True
PO-17126,2026-01-11,ICU,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1045.14,4,4180.56,2,6,True,True
PO-17127,2026-01-07,Cardiology,Surgical Supplies,Laparoscopic Trocars (box 6),Apex Medical Group,456.56,6,2739.36,11,13,True,False
PO-17128,2026-01-26,General Medicine,PPE & Safety,Isolation Gowns (case 100),Regional MedSupply,112.6,12,1351.2,1,6,True,True
PO-17129,2026-01-18,Emergency,Pharmaceuticals,Heparin Vials (box 25),Cardinal Supply Co,182.29,10,1822.9,5,9,True,True
PO-17130,2026-01-11,Oncology,PPE & Safety,Face Shields (case 96),Cardinal Supply Co,88.14,10,881.4,5,9,True,True
PO-17131,2026-01-23,Cardiology,Lab & Diagnostics,Reagent Pack - Chemistry,Apex Medical Group,919.9,4,3679.6,13,13,True,True
PO-17132,2026-01-25,Oncology,Pharmaceuticals,Heparin Vials (box 25),OmniHealth Partners,185.61,23,4269.03,9,11,True,True
PO-17133,2026-01-19,General Medicine,Medical Equipment,Infusion Pump Sets (case 24),MedLine Direct,356.04,4,1424.16,7,8,True,True
PO-17134,2026-01-02,Emergency,Lab & Diagnostics,Reagent Pack - Chemistry,Regional MedSupply,1087.53,1,1087.53,8,6,False,True
PO-17135,2026-01-15,Surgery,PPE & Safety,Nitrile Exam Gloves (box 200),Apex Medical Group,12.22,306,3739.32,10,13,False,False
PO-17136,2026-01-04,Oncology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),Cardinal Supply Co,700.44,4,2801.76,7,9,True,True
PO-17137,2026-01-05,Emergency,PPE & Safety,Nitrile Exam Gloves (box 200),Regional MedSupply,13.25,305,4041.25,3,6,True,True
PO-17138,2026-01-12,ICU,PPE & Safety,N95 Respirators (case 210),Apex Medical Group,147.88,13,1922.44,11,13,True,True
PO-17139,2026-01-06,Laboratory,Surgical Supplies,Sterile Gauze (case 600),Cardinal Supply Co,70.55,25,1763.75,7,9,True,False
PO-17140,2026-01-01,General Medicine,Pharmaceuticals,Heparin Vials (box 25),MedLine Direct,184.42,18,3319.56,5,8,True,True
PO-17141,2026-01-03,Emergency,Surgical Supplies,Surgical Drapes (case 60),OmniHealth Partners,133.29,12,1599.48,9,11,True,True
PO-17142,2026-01-11,Surgery,Lab & Diagnostics,Rapid Flu Test Kits (box 25),MedLine Direct,285.98,16,4575.68,4,8,True,True
PO-17143,2026-01-18,Cardiology,Pharmaceuticals,Epinephrine Auto-Inj (box 12),OmniHealth Partners,636.21,5,3181.05,9,11,True,True
PO-17144,2026-01-04,Cardiology,PPE & Safety,N95 Respirators (case 210),Regional MedSupply,163.47,27,4413.69,5,6,True,True
PO-17145,2026-01-08,Emergency,Surgical Supplies,Laparoscopic Trocars (box 6),Regional MedSupply,479.69,8,3837.52,1,6,True,True
